,leaflet_ID,Party,Constituency,mention_Candidate,mention_Other party/leader/candidate,mention_Party leader,mention_Tactical situation,issue_Brexit/Europe,issue_Economy,issue_Education,issue_Environment,issue_Governance,issue_Health,issue_Immigration,issue_Social welfare,num_key_policies,yimby_nimby,num_quantitative_statements,num_qualitative_statements,num_local_issues,num_national_issues,num_endorsements,negative_local_issues,negative_national_issues,negative_leader_of_opponents_party,negative_opposite_candidate_no_name,negative_opposite_candidate_with_name,is_local,Constituency name,Region name,Member first name,Member surname,Member gender,Con,Lab,LD,SNP,Percentage of people aged 18-24,Percentage of people aged 65+,Percentage of people born outside the UK,Percentage of people who have a religion,Percentage of households that are owner-occupiers,Percentage of households that are families with dependent children,"Percentage of 16+ year olds in ""routine and manual"" occupations",Percentage of 16+ year olds with higher education qualifications,Percentage of people who are White,Percentage of people who are disabled,Percentage of people aged 16+ identifying as LGB+,Percentage of people aged 16+ who are veterans
262,35651,Labour Party,Lancaster and Fleetwood,1,1,0,0,1,1,0,1,0,1,0,0,6,YIMBY,1,6,3,3,0,0,1,1,0,0,1,Lancaster and Fleetwood,North West,Cat,Smith,Female,0.41584289789690176,0.4684756407704726,0.04462725845330503,0.0,0.168604522646389,0.192488781803311,0.106611551979487,0.538986085476509,0.641782454986434,0.243559526419645,0.224742199675056,0.272209818961516,0.909898757681595,0.207310064325029,0.0461870503597122,0.0362298017197551
263,36688,Green Party,Feltham and Heston,1,0,0,0,1,0,0,1,0,0,0,0,2,OTHER,0,0,0,2,1,0,0,0,0,0,0,Feltham and Heston,London,Seema,Malhotra,Female,0.35592227730020287,0.5202986760368953,0.06540335905963063,0.0,0.0843115515210311,0.11471138521239,0.51096590003534,0.803154298702109,0.478087733790854,0.403698290652602,0.25613432101503,0.260882520060424,0.361308026526412,0.125846262585666,0.0196118217909131,0.0127984810898458
264,36820,Liberal Democrats,Oxford East,1,0,0,0,0,0,0,0,0,0,0,0,0,OTHER,0,1,1,0,0,0,0,0,0,0,0,Oxford East,South East,Anneliese,Dodds,Female,0.20873599546182053,0.570007496100002,0.1394679794971535,0.0,0.212607829116524,0.106087115276362,0.347353126877991,0.522942688919655,0.450296684918326,0.283659022702802,0.190515674088499,0.372692211141286,0.68873522296773,0.146960603086941,0.0603901886181494,0.0150695664742083
265,36850,Liberal Democrats,Oxford East,1,0,0,0,1,0,0,0,0,0,0,0,1,OTHER,0,0,1,1,1,0,0,0,0,0,0,Oxford East,South East,Anneliese,Dodds,Female,0.20873599546182053,0.570007496100002,0.1394679794971535,0.0,0.212607829116524,0.106087115276362,0.347353126877991,0.522942688919655,0.450296684918326,0.283659022702802,0.190515674088499,0.372692211141286,0.68873522296773,0.146960603086941,0.0603901886181494,0.0150695664742083
266,36870,Liberal Democrats,Oxford East,1,0,0,0,0,0,0,0,0,0,0,0,0,OTHER,0,1,0,0,0,0,0,0,0,0,0,Oxford East,South East,Anneliese,Dodds,Female,0.20873599546182053,0.570007496100002,0.1394679794971535,0.0,0.212607829116524,0.106087115276362,0.347353126877991,0.522942688919655,0.450296684918326,0.283659022702802,0.190515674088499,0.372692211141286,0.68873522296773,0.146960603086941,0.0603901886181494,0.0150695664742083
267,38082,Labour Party,Walsall North,1,0,0,0,0,0,0,0,0,0,0,0,0,OTHER,0,1,1,0,0,0,0,0,0,0,0,Walsall North,West Midlands,Eddie,Hughes,Male,0.6383083488346646,0.3110022978444031,0.03381113907429697,0.0,0.0804903308040071,0.163201290553863,0.122074844157655,0.589263308836709,0.532357203538054,0.335365548948079,0.327487826009022,0.153203481308877,0.791159219685126,0.20255925114519,0.0215285529168752,0.023390822910858
268,38661,Liberal Democrats,Newark,1,0,0,0,1,0,0,1,0,1,0,0,3,OTHER,0,3,0,3,0,0,0,0,0,0,0,Newark,East Midlands,Robert,Jenrick,Male,0.6329206383988898,0.23454220079617252,0.09692852708082247,0.0,0.06629813118078,0.236672468868953,0.0780428087759904,0.54963036638199,0.716090779889856,0.252798010303784,0.246121769735458,0.272449047905967,0.958721475162111,0.18503605654278,0.0226861086273701,0.0434973890089711
269,38674,Conservative Party,Newark,1,0,0,0,1,1,0,0,0,0,0,0,2,YIMBY,0,1,1,1,0,0,0,0,0,0,1,Newark,East Midlands,Robert,Jenrick,Male,0.6329206383988898,0.23454220079617252,0.09692852708082247,0.0,0.06629813118078,0.236672468868953,0.0780428087759904,0.54963036638199,0.716090779889856,0.252798010303784,0.246121769735458,0.272449047905967,0.958721475162111,0.18503605654278,0.0226861086273701,0.0434973890089711
270,38681,Conservative Party,Bristol East,0,0,0,0,0,0,0,1,0,0,0,0,3,YIMBY,0,3,3,0,0,0,0,0,0,0,0,Bristol East,South West,Kerry,McCarthy,Female,0.3244813437128504,0.5314453349695134,0.06762664416919124,0.0,0.0872228453110172,0.146186217275856,0.17639840866606,0.459262809758903,0.623839686744213,0.279459185553713,0.247948540971663,0.287513780376744,0.798295563480195,0.180290466375881,0.0424781870351935,0.02314144658007
271,38690,Liberal Democrats,Bristol East,1,0,1,0,1,1,1,1,0,1,0,0,5,OTHER,1,1,0,5,3,0,1,0,2,0,0,Bristol East,South West,Kerry,McCarthy,Female,0.3244813437128504,0.5314453349695134,0.06762664416919124,0.0,0.0872228453110172,0.146186217275856,0.17639840866606,0.459262809758903,0.623839686744213,0.279459185553713,0.247948540971663,0.287513780376744,0.798295563480195,0.180290466375881,0.0424781870351935,0.02314144658007
272,38711,Green Party,Lancaster and Fleetwood,1,0,1,0,0,0,0,1,0,0,0,0,3,OTHER,1,1,0,1,1,0,0,0,0,0,0,Lancaster and Fleetwood,North West,Cat,Smith,Female,0.41584289789690176,0.4684756407704726,0.04462725845330503,0.0,0.168604522646389,0.192488781803311,0.106611551979487,0.538986085476509,0.641782454986434,0.243559526419645,0.224742199675056,0.272209818961516,0.909898757681595,0.207310064325029,0.0461870503597122,0.0362298017197551
273,38731,Conservative Party,Newbury,1,1,1,1,1,0,1,1,0,1,0,0,5,YIMBY,3,2,1,4,0,0,0,1,0,1,0,Newbury,South East,Laura,Farris,Female,0.5738691289709656,0.07340244674822494,0.3064102136737891,0.0,0.0646460906438162,0.192060511491365,0.121813181000741,0.524392609048274,0.660675635530281,0.287554376657825,0.206521739130435,0.301549799883633,0.930886138439296,0.148101131915794,0.0216206791334292,0.0358792623153144
274,38740,Green Party,Broxtowe,1,0,0,1,1,0,0,1,0,1,0,1,3,OTHER,1,1,0,2,1,0,1,0,0,0,0,Broxtowe,East Midlands,Darren,Henry,Male,0.4812925170068027,0.3848422347662469,0.0,0.0,0.0831031833378325,0.214932408580269,0.112111301458755,0.479400710177129,0.719507530480516,0.250555807893667,0.230535222966308,0.302839640762083,0.878129055702642,0.182152312723875,0.0288970643068433,0.0341379847375798
275,38761,Liberal Democrats,"Sheffield, Hallam",0,1,0,0,1,0,1,0,0,1,0,0,3,OTHER,2,2,0,1,0,0,1,1,0,1,0,"Sheffield, Hallam",Yorkshire and The Humber,Olivia,Blake,Female,0.25834578535642083,0.34647095016260876,0.33395446954381647,0.0,0.112530989407257,0.217534370069867,0.0869741601775995,0.478864986082782,0.790643242647869,0.277217908475136,0.124285826975738,0.421336729059376,0.890747022166128,0.159478921331095,0.0324852803198216,0.0261328164617586
276,38772,Labour Party,Erewash,0,0,0,0,0,0,0,0,0,0,0,0,0,OTHER,0,1,0,0,0,0,0,0,0,0,0,Erewash,East Midlands,Maggie,Throup,Female,0.5645921252099807,0.3473183922645143,0.050948498381611834,0.0,0.0712612035178783,0.197402570110643,0.0558456705157976,0.429302428209681,0.68466882598695,0.261747171759846,0.315345416338324,0.201908124238221,0.951835079276686,0.198596240530403,0.0271095838106147,0.036459920355563
277,38796,Conservative Party,Rushcliffe,1,1,1,1,1,0,1,1,0,1,0,0,3,NIMBY,5,2,2,2,0,0,1,1,0,0,0,Rushcliffe,East Midlands,Ruth,Edwards,Female,0.47541525493760844,0.34909511610610694,0.1586645731757706,0.0,0.0760433465759352,0.213409117728042,0.0893482279825355,0.498495456869764,0.766922752611608,0.285747745637662,0.155931636706919,0.378765082455675,0.887306769460725,0.157741021909295,0.0245177378939923,0.0304547063682492
278,38803,Labour Party,Erewash,1,1,0,0,0,0,0,1,0,1,0,0,5,OTHER,0,0,5,0,0,0,5,0,0,1,0,Erewash,East Midlands,Maggie,Throup,Female,0.5645921252099807,0.3473183922645143,0.050948498381611834,0.0,0.0712612035178783,0.197402570110643,0.0558456705157976,0.429302428209681,0.68466882598695,0.261747171759846,0.315345416338324,0.201908124238221,0.951835079276686,0.198596240530403,0.0271095838106147,0.036459920355563
279,38821,Labour Party,Erewash,1,1,0,0,0,0,0,0,0,0,0,0,0,OTHER,0,1,1,0,0,0,0,0,0,1,0,Erewash,East Midlands,Maggie,Throup,Female,0.5645921252099807,0.3473183922645143,0.050948498381611834,0.0,0.0712612035178783,0.197402570110643,0.0558456705157976,0.429302428209681,0.68466882598695,0.261747171759846,0.315345416338324,0.201908124238221,0.951835079276686,0.198596240530403,0.0271095838106147,0.036459920355563
280,38842,Labour Party,"Sheffield, Hallam",0,0,0,0,0,1,0,0,0,0,0,1,3,OTHER,3,0,0,3,1,0,3,0,0,0,0,"Sheffield, Hallam",Yorkshire and The Humber,Olivia,Blake,Female,0.25834578535642083,0.34647095016260876,0.33395446954381647,0.0,0.112530989407257,0.217534370069867,0.0869741601775995,0.478864986082782,0.790643242647869,0.277217908475136,0.124285826975738,0.421336729059376,0.890747022166128,0.159478921331095,0.0324852803198216,0.0261328164617586
281,38862,Labour Party,"Sheffield, Hallam",1,0,0,0,1,0,0,1,1,0,0,0,1,OTHER,0,5,0,3,1,0,1,0,0,0,0,"Sheffield, Hallam",Yorkshire and The Humber,Olivia,Blake,Female,0.25834578535642083,0.34647095016260876,0.33395446954381647,0.0,0.112530989407257,0.217534370069867,0.0869741601775995,0.478864986082782,0.790643242647869,0.277217908475136,0.124285826975738,0.421336729059376,0.890747022166128,0.159478921331095,0.0324852803198216,0.0261328164617586
282,38871,Green Party,"Sheffield, Hallam",1,0,1,0,1,0,1,1,0,1,0,0,3,OTHER,0,3,2,1,0,1,1,0,1,0,0,"Sheffield, Hallam",Yorkshire and The Humber,Olivia,Blake,Female,0.25834578535642083,0.34647095016260876,0.33395446954381647,0.0,0.112530989407257,0.217534370069867,0.0869741601775995,0.478864986082782,0.790643242647869,0.277217908475136,0.124285826975738,0.421336729059376,0.890747022166128,0.159478921331095,0.0324852803198216,0.0261328164617586
283,38880,Liberal Democrats,North West Cambridgeshire,1,0,0,0,0,0,0,1,0,0,0,0,3,YIMBY,2,3,1,2,0,0,1,0,0,0,0,North West Cambridgeshire,East of England,Shailesh,Vara,Male,0.624595168363473,0.22196395642539477,0.10662761687818635,0.0,0.0656224399056135,0.169083512467003,0.16555568003585,0.538343042796325,0.668934086116591,0.317721884937843,0.23563886399283,0.244839513779969,0.888229157184968,0.158987788483083,0.0233766005501411,0.0416690006721936
284,38890,Labour Party,"Manchester, Withington",1,0,0,0,1,0,0,1,0,1,0,0,5,YIMBY,1,1,1,1,0,0,0,0,0,0,1,"Manchester, Withington",North West,Jeff,Smith,Male,0.1098216812906878,0.6774601377488443,0.15090102839890557,0.0,0.160049466933948,0.110781996429604,0.210074898522973,0.515313500413878,0.493953873909016,0.250109707933103,0.144102364639121,0.430711386370663,0.704923755098784,0.166013423889737,0.0689721123157656,0.0141918239934576
285,38901,Liberal Democrats,"Sheffield, Hallam",1,1,1,0,1,0,0,1,0,1,0,0,3,OTHER,2,3,1,3,0,0,1,0,0,0,0,"Sheffield, Hallam",Yorkshire and The Humber,Olivia,Blake,Female,0.25834578535642083,0.34647095016260876,0.33395446954381647,0.0,0.112530989407257,0.217534370069867,0.0869741601775995,0.478864986082782,0.790643242647869,0.277217908475136,0.124285826975738,0.421336729059376,0.890747022166128,0.159478921331095,0.0324852803198216,0.0261328164617586
286,38912,Liberal Democrats,Rushcliffe,1,0,1,1,1,0,0,0,0,1,0,0,1,OTHER,5,2,2,2,0,1,0,0,1,0,0,Rushcliffe,East Midlands,Ruth,Edwards,Female,0.47541525493760844,0.34909511610610694,0.1586645731757706,0.0,0.0760433465759352,0.213409117728042,0.0893482279825355,0.498495456869764,0.766922752611608,0.285747745637662,0.155931636706919,0.378765082455675,0.887306769460725,0.157741021909295,0.0245177378939923,0.0304547063682492
287,38932,Labour Party,Nottingham East,1,0,0,0,1,1,0,1,0,0,0,1,4,OTHER,4,3,1,3,1,1,1,0,0,0,0,Nottingham East,East Midlands,Nadia,Whittome,Female,0.20852914708529147,0.6433106689331067,0.048845115488451156,0.0,0.209285461948943,0.0971217671011286,0.298728222672592,0.536805310228139,0.414061746261457,0.269458044909674,0.227209341241656,0.260832783288555,0.606390495137869,0.179322462488147,0.0527639607936025,0.0167896919100831
288,38941,Brexit/Reform Party,Nottingham East,1,1,0,1,1,0,0,0,0,0,0,0,1,OTHER,1,2,1,1,0,0,0,1,0,0,0,Nottingham East,East Midlands,Nadia,Whittome,Female,0.20852914708529147,0.6433106689331067,0.048845115488451156,0.0,0.209285461948943,0.0971217671011286,0.298728222672592,0.536805310228139,0.414061746261457,0.269458044909674,0.227209341241656,0.260832783288555,0.606390495137869,0.179322462488147,0.0527639607936025,0.0167896919100831
289,38962,Conservative Party,St Ives,1,0,0,0,0,0,0,1,0,1,0,0,6,YIMBY,1,8,6,0,0,0,0,0,0,0,0,St Ives,South West,Derek,Thomas,Male,0.4933577110847451,0.06910703518565343,0.4101102833913602,0.0,0.0580581636600204,0.282097267644266,0.0508844111544818,0.4774994432006,0.657885979059468,0.220054783298774,0.263392333841285,0.272614317028285,0.96490405467184,0.21881373813152,0.026908687820424,0.0564294924393389
290,38972,Liberal Democrats,St Ives,0,1,0,0,0,0,0,0,0,1,0,0,3,OTHER,1,1,0,1,0,0,1,0,0,1,0,St Ives,South West,Derek,Thomas,Male,0.4933577110847451,0.06910703518565343,0.4101102833913602,0.0,0.0580581636600204,0.282097267644266,0.0508844111544818,0.4774994432006,0.657885979059468,0.220054783298774,0.263392333841285,0.272614317028285,0.96490405467184,0.21881373813152,0.026908687820424,0.0564294924393389
291,38992,Labour Party,York Outer,1,0,0,0,0,0,0,0,0,0,0,0,0,OTHER,0,1,0,0,0,0,0,0,0,0,0,York Outer,Yorkshire and The Humber,Julian,Sturdy,Male,0.49368529459591304,0.31327804578387264,0.18053372359838835,0.0,0.111141683736382,0.240881714512825,0.0742688270661368,0.519525119739122,0.802955665024631,0.260433597559451,0.202027922144095,0.31670233363905,0.948272699480281,0.165892183837766,0.0325054034799618,0.0440019565483227
292,39000,Liberal Democrats,York Outer,1,1,0,1,1,0,0,0,1,1,0,0,2,OTHER,1,3,2,2,1,1,1,1,0,0,0,York Outer,Yorkshire and The Humber,Julian,Sturdy,Male,0.49368529459591304,0.31327804578387264,0.18053372359838835,0.0,0.111141683736382,0.240881714512825,0.0742688270661368,0.519525119739122,0.802955665024631,0.260433597559451,0.202027922144095,0.31670233363905,0.948272699480281,0.165892183837766,0.0325054034799618,0.0440019565483227
293,31168,Labour Party,Stoke-On-Trent South,1,0,0,0,0,0,0,0,0,0,0,0,0,OTHER,0,0,0,0,0,0,0,0,0,0,0,Stoke-On-Trent South,West Midlands,Jack,Brereton,Male,0.621957378042622,0.3373649126350874,0.04067770932229068,0.0,0.0706067752529149,0.19526790240462,0.0870269555442904,0.566804787198872,0.650919914808447,0.290010520643555,0.338505449456156,0.173260452712085,0.88171960062595,0.213925194507505,0.0234571810084936,0.0318595578673602
294,31171,Conservative Party,Brecon and Radnorshire,0,0,0,0,1,1,1,0,0,1,0,0,3,OTHER,3,3,0,1,0,0,2,0,0,0,0,Brecon and Radnorshire,Wales,Fay,Jones,Female,0.5314262203828747,0.09545245528691401,0.3588421791427672,0.0,0.0557628315014621,0.293118598654547,0.0498545129785947,0.509103742329521,0.688706274991342,0.209873433662868,0.244259744749503,0.283469217251016,0.972616749733514,0.210495232059001,0.0203998644527279,0.0478522658523235
295,31177,Liberal Democrats,Brecon and Radnorshire,1,0,0,0,0,1,1,1,0,1,0,0,3,OTHER,0,0,0,3,0,0,0,0,0,0,0,Brecon and Radnorshire,Wales,Fay,Jones,Female,0.5314262203828747,0.09545245528691401,0.3588421791427672,0.0,0.0557628315014621,0.293118598654547,0.0498545129785947,0.509103742329521,0.688706274991342,0.209873433662868,0.244259744749503,0.283469217251016,0.972616749733514,0.210495232059001,0.0203998644527279,0.0478522658523235
296,31179,Conservative Party,Chingford and Woodford Green,1,1,1,1,1,1,1,0,0,1,0,0,2,OTHER,4,3,1,5,0,0,1,1,0,1,1,Chingford and Woodford Green,London,Iain,Duncan Smith,Male,0.48470398810998266,0.45865329039715963,0.056642721492857734,0.0,0.0702988247061765,0.160331749604068,0.271234475285488,0.662926148203718,0.648229251148959,0.335369809688581,0.167416854213553,0.319736184046012,0.635252563140785,0.138628407101775,0.0221568220712545,0.0149413909872363
297,31185,Liberal Democrats,Brecon and Radnorshire,1,1,0,0,0,0,0,0,0,0,0,0,0,OTHER,2,2,0,1,0,0,2,0,0,0,0,Brecon and Radnorshire,Wales,Fay,Jones,Female,0.5314262203828747,0.09545245528691401,0.3588421791427672,0.0,0.0557628315014621,0.293118598654547,0.0498545129785947,0.509103742329521,0.688706274991342,0.209873433662868,0.244259744749503,0.283469217251016,0.972616749733514,0.210495232059001,0.0203998644527279,0.0478522658523235
298,31188,Liberal Democrats,Brecon and Radnorshire,1,1,1,1,1,1,1,1,0,1,0,0,5,OTHER,2,1,2,5,0,0,0,0,1,0,1,Brecon and Radnorshire,Wales,Fay,Jones,Female,0.5314262203828747,0.09545245528691401,0.3588421791427672,0.0,0.0557628315014621,0.293118598654547,0.0498545129785947,0.509103742329521,0.688706274991342,0.209873433662868,0.244259744749503,0.283469217251016,0.972616749733514,0.210495232059001,0.0203998644527279,0.0478522658523235
299,31196,Liberal Democrats,Wantage,1,1,0,1,1,0,0,1,0,1,0,1,1,YIMBY,1,5,2,1,0,0,1,1,0,0,1,Wantage,South East,David,Johnston,Male,0.5074211364685216,0.151563872389204,0.319056763878344,0.0,0.0610672493471492,0.175245723160788,0.126626417047972,0.506680776873473,0.697253479419603,0.310673502248709,0.193950421780309,0.334229179197089,0.92072205134452,0.144182965731992,0.0240298038169466,0.0372448552308009
300,31198,Liberal Democrats,Tunbridge Wells,1,0,0,1,1,0,0,1,0,1,0,0,2,YIMBY,2,2,3,3,0,1,1,0,0,0,1,Tunbridge Wells,South East,Gregory,Clark,Male,0.5511253430924062,0.14817932296431838,0.2831473010064044,0.0,0.0586193159182744,0.190266158253182,0.139254073947603,0.53272437539127,0.660185206047361,0.303952052633951,0.174931704355744,0.33298237626392,0.912184850036993,0.148910136019578,0.0224381708989455,0.0268055318422401
301,31213,Liberal Democrats,South Cambridgeshire,1,0,0,0,0,0,0,0,0,0,0,0,0,OTHER,0,3,0,0,2,0,0,1,0,0,0,South Cambridgeshire,East of England,Anthony,Browne,Male,0.4634015150383242,0.11658623317246634,0.4200122517892095,0.0,0.0703276226275672,0.188758503811153,0.176117197288528,0.499847396912599,0.7126535503845,0.313853159702804,0.1549242606782,0.395418694681381,0.874070325928068,0.145341225794534,0.0259138733055162,0.0276374442793462
302,31216,Liberal Democrats,Wantage,1,1,0,0,0,0,0,0,0,0,0,0,0,OTHER,0,4,0,4,0,0,2,0,0,0,0,Wantage,South East,David,Johnston,Male,0.5074211364685216,0.151563872389204,0.319056763878344,0.0,0.0610672493471492,0.175245723160788,0.126626417047972,0.506680776873473,0.697253479419603,0.310673502248709,0.193950421780309,0.334229179197089,0.92072205134452,0.144182965731992,0.0240298038169466,0.0372448552308009
303,31219,Labour Party,Ipswich,1,0,0,0,0,0,0,0,0,0,0,0,0,OTHER,0,1,1,1,0,0,0,0,0,0,1,Ipswich,East of England,Tom,Hunt,Male,0.5032775973698542,0.39276709897335566,0.04919421529276508,0.0,0.0801442282568935,0.159565573342159,0.191660207449727,0.487528305173315,0.539938369217046,0.294530268012813,0.285602306278687,0.219317192126807,0.834445218603031,0.179838007315799,0.0324781866979605,0.0301161798261657
304,31225,Labour Party,Broxtowe,0,1,0,0,1,1,1,1,0,1,0,1,5,YIMBY,0,6,2,3,0,0,1,1,0,1,0,Broxtowe,East Midlands,Darren,Henry,Male,0.4812925170068027,0.3848422347662469,0.0,0.0,0.0831031833378325,0.214932408580269,0.112111301458755,0.479400710177129,0.719507530480516,0.250555807893667,0.230535222966308,0.302839640762083,0.878129055702642,0.182152312723875,0.0288970643068433,0.0341379847375798
305,31228,Liberal Democrats,Sutton and Cheam,1,0,0,1,1,1,0,1,0,0,0,0,3,NIMBY,0,3,4,2,0,1,2,0,0,1,1,Sutton and Cheam,London,Paul,Scully,Male,0.49983163982807455,0.1426109691603779,0.3344227226810862,0.0,0.0623034853364331,0.160556053128037,0.30730312991282,0.629889000047639,0.662323691130767,0.342458220766491,0.165091373363569,0.334953075127436,0.679786575198895,0.131208613215187,0.0204042486872707,0.0170644561955124
306,31233,Brexit/Reform Party,North East Derbyshire,0,0,0,0,1,0,0,0,0,0,0,0,1,OTHER,0,1,0,1,1,0,0,0,0,0,0,North East Derbyshire,East Midlands,Lee,Rowley,Male,0.587134526687933,0.3255176057053457,0.06138123006278318,0.0,0.063579633788219,0.248013473829677,0.0316548626705821,0.521268785627915,0.711572501554801,0.244916997560159,0.278858611159095,0.230544999136293,0.972750631572129,0.211565037139402,0.0189242255922701,0.0351964414886151
307,31238,Conservative Party,Stoke-On-Trent Central,1,1,1,0,1,0,0,0,0,1,0,0,3,YIMBY,4,3,2,3,0,0,1,0,1,0,0,Stoke-On-Trent Central,West Midlands,Jo,Gideon,Female,0.45391331462425943,0.43302151543498596,0.03479887745556595,0.0,0.117796504440336,0.149077340108201,0.175499880913225,0.559055028807331,0.494671096345515,0.280558139534884,0.324898773945491,0.189522988636106,0.797302968096086,0.208265756314434,0.0365755456664548,0.0264372639530004
308,31244,Liberal Democrats,Portsmouth South,1,1,0,1,1,1,1,1,0,0,0,0,1,OTHER,1,6,1,4,0,0,1,2,0,0,0,Portsmouth South,South East,Stephen,Morgan,Male,0.37332630469161837,0.48641012124406957,0.11424354243542435,0.0,0.191415592843237,0.130240103828683,0.218652081208863,0.466311300639659,0.42896144785222,0.24384068341443,0.220400103826758,0.277016065485626,0.805265597478446,0.17644386761843,0.0531293800836561,0.0396870277837006
309,31247,Conservative Party,Sittingbourne and Sheppey,1,0,1,0,1,0,1,0,0,0,0,0,2,OTHER,1,2,1,1,0,0,0,0,0,0,1,Sittingbourne and Sheppey,South East,Gordon,Henderson,Male,0.6759933066116667,0.19969257111725103,0.06251702533369655,0.0,0.0732770917390064,0.182336878999063,0.0828238861446667,0.495410899724491,0.681101871101871,0.313937050434493,0.276658352488548,0.172372475179733,0.932924145351396,0.195660325068062,0.022988622925417,0.031006993691006
310,31249,Green Party,Kingston and Surbiton,1,0,0,1,1,0,0,1,0,0,0,0,5,NIMBY,0,1,2,1,0,0,0,0,0,0,1,Kingston and Surbiton,London,Edward,Davey,Male,0.33878973145317687,0.1072872497781284,0.5111757551852217,0.0,0.0946953832275524,0.144358710009987,0.323058707926255,0.586459080035761,0.608390893857032,0.314443944905383,0.152500463123304,0.392881593466337,0.692695538713081,0.136528749889253,0.0320015842368434,0.0161164313501236
311,31254,Liberal Democrats,Putney,1,1,1,1,1,0,0,0,0,0,0,0,3,OTHER,1,7,1,2,1,0,3,1,0,0,1,Putney,London,Fleur,Anderson,Female,0.35678760378068836,0.4513840727604177,0.16937800939227615,0.0,0.0859427709647974,0.107889828154145,0.402954716831369,0.587817994205659,0.463783445921581,0.2732299555235,0.128437909274914,0.494384252093503,0.681810965808743,0.120222645553042,0.0417636488621426,0.013354764456086
312,31257,Green Party,Truro and Falmouth,1,0,0,0,1,0,0,1,0,0,0,0,3,OTHER,0,3,0,2,0,0,0,0,0,0,0,Truro and Falmouth,South West,Cherilyn,Mackrory,Female,0.46016218955904714,0.3831052542659233,0.12079743199864842,0.0,0.108161891074282,0.2356405592016,0.068392647162283,0.45419551955296,0.660807367756714,0.237395105303756,0.21894472361809,0.318422110552764,0.952059337876138,0.196293430084724,0.0361569019244035,0.0463713932523291
313,31262,Liberal Democrats,Vauxhall,1,0,0,0,1,1,1,1,0,1,0,0,5,OTHER,0,0,0,5,0,0,0,0,0,0,0,Vauxhall,London,Florence,Eshalomi,Female,0.16725542754690856,0.5612163385582163,0.21307226669980295,0.0,0.128466364187319,0.0830698923850551,0.418290965078949,0.546173753521588,0.277670515724204,0.190535422545671,0.177099286656129,0.499344820808491,0.548115509983456,0.131996199898446,0.0940060127771514,0.0096967314480397
314,31265,Labour Party,Stoke-On-Trent South,1,0,0,0,0,1,1,0,0,1,0,0,5,OTHER,0,5,1,4,0,0,0,0,0,0,0,Stoke-On-Trent South,West Midlands,Jack,Brereton,Male,0.621957378042622,0.3373649126350874,0.04067770932229068,0.0,0.0706067752529149,0.19526790240462,0.0870269555442904,0.566804787198872,0.650919914808447,0.290010520643555,0.338505449456156,0.173260452712085,0.88171960062595,0.213925194507505,0.0234571810084936,0.0318595578673602
315,31269,Liberal Democrats,Woking,1,0,0,1,0,0,0,0,0,0,0,0,0,OTHER,2,3,0,1,0,0,0,0,1,0,1,Woking,South East,Jonathan,Lord,Male,0.4893857648738343,0.16365389250421788,0.30830413259914347,0.0,0.0702562264827092,0.165445260705967,0.233965543500658,0.603535240416058,0.673829326649197,0.324043479251646,0.165858859154803,0.352320372693066,0.792848887734167,0.134824716222149,0.022376793442403,0.0244044472715219
316,31276,Labour Party,Hertsmere,1,0,0,0,0,0,0,0,0,0,0,0,0,OTHER,0,0,0,0,0,0,0,0,0,0,0,Hertsmere,East of England,Oliver,Dowden,Male,0.6254621381912917,0.2171905829166906,0.1256824320441354,0.0,0.0682773011824716,0.17750057964294,0.228848062173667,0.693267919908743,0.653366758821049,0.331256003561137,0.163335713689521,0.316565577875466,0.771110595872942,0.139816558004952,0.018017704453958,0.017871219638866
317,31282,Liberal Democrats,Cities Of London and Westminster,1,0,0,0,1,1,1,1,0,1,0,0,5,OTHER,0,0,0,5,1,0,0,0,0,0,0,Cities Of London and Westminster,London,Nickie,Aiken,Female,0.3990590548416544,0.2720782716569529,0.3065327809376682,0.0,0.137622851034769,0.128804299415066,0.561987806326458,0.613850508729562,0.292229662796687,0.144889346779466,0.108208955223881,0.553832297398947,0.607458875230121,0.124351716219961,0.0635670579904179,0.0137772675086108
318,31289,Green Party,Kingston and Surbiton,1,0,0,1,1,0,0,1,0,0,0,0,3,NIMBY,2,3,3,1,0,0,1,0,0,0,1,Kingston and Surbiton,London,Edward,Davey,Male,0.33878973145317687,0.1072872497781284,0.5111757551852217,0.0,0.0946953832275524,0.144358710009987,0.323058707926255,0.586459080035761,0.608390893857032,0.314443944905383,0.152500463123304,0.392881593466337,0.692695538713081,0.136528749889253,0.0320015842368434,0.0161164313501236
319,31295,Scottish National Party,"East Kilbride, Strathaven and Lesmahagow",1,0,0,0,0,0,0,0,0,1,0,1,6,YIMBY,2,9,2,3,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,
320,31298,Labour Party,Bedford,1,1,0,0,1,0,0,1,0,1,0,1,5,OTHER,1,5,2,4,0,0,2,1,0,0,0,Bedford,East of England,Mohammad,Yasin,Male,0.43013889769772307,0.433204372000592,0.09741865922496352,0.0,0.0815536789569809,0.157628252653659,0.280223506116581,0.629915279523323,0.558317653569452,0.30169341449917,0.268153090840047,0.258451551070967,0.694975633131708,0.163560908129221,0.0259033033167906,0.0224410267538268
